text,label,language
"If this Agreement is terminated due to your default, you must, upon written demand, pay us a lump-sum payment in an amount calculated as follows: (a) the average of your Royalty fees and Advertising Contributions due for the last 60 months before our delivery of notice of default (or, if lesser, the months you had been operating before our delivery of notice of default), (b) multiplied by the lesser of 60 or the number of months remaining in the term of this Agreement.",penalty,english
MBE's sole remedy for correction of problems after Acceptance shall be under the Warranties set forth in Section 11.,liability_cap,english
This Agreement shall be interpreted in accordance with the laws of the State of Indiana.,governing_law,english
"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement) royalty-free, fully paid up right and license in the Territory, on Corio Servers, to make a reasonable number of copies of the Demonstration Software solely for demonstration purposes to potential Customer",license_grant,english
"This Agreement and the transactions contemplated herein shall be governed by, and construed in accordance with, the laws of the State of Delaware, USA and disputes, if not resolved by the Parties, will be settled by binding arbitration in and under the rules of arbitration in London, England.",governing_law,english
"Auriemma will not enter into any arrangement or agreement, which enables any Berkshire Competitor to be endorsed by Auriemma (whether by using the Auriemma Identification, Auriemma providing services similar to the Endorsement Services, or otherwise) during the Contract Period within the Contract Territory.",non_compete,english
"This Agreement shall continue in force for a term of twelve (12) months from the Effective Date, unless terminated earlier under the provisions of this Article 8 (the ""Term""); PROVIDED that TouchStar shall have the right to terminate this Agreement at any time after the Effective Date upon not less than fifteen (15) days' prior written notice to Reseller.",termination,english
"Janssen hereby grants to Company, during the Term, a non-exclusive, royalty free right to use such Product name and Product Trademarks, and Janssen corporate names and logos, solely to the extent they are included on the Promotional Materials and solely for the purpose of using the Promotional Materials to Promote in the Territory under this Agreement.",license_grant,english
Distributor agrees not to represent or sell other products which are deemed to be competitive with the Company's Products unless agreed to by the Company by written notice.,non_compete,english
"FURTHER AND NOTWITHSTANDING ANYTHING TO THE CONTRARY IN THIS AGREEMENT, THE TOTAL LIABILITY PER YEAR OF HOVIONE SHALL BE LIMITED TO THE VALUE OF THE REVENUES COLLECTED IN THE PREVIOUS CONTRACTUAL YEAR.",liability_cap,english
"Bellicum may terminate this Agreement or a particular Module upon ninety (90) days written notice to Miltenyi: 1) if Bellicum, in its sole and absolute discretion, discontinues or indefinitely suspends the development and/or commercialization of the Bellicum Product(s) or 2) without cause for any reason or no reason.",termination,english
"If Biocept elects not to bring any such action or proceeding with respect to such infringement, it shall promptly notify Life Technologies of the same and agrees to consider, in good faith a request by Life Technologies to bring any such action or proceeding.",general,english
"EXCEPT IN CONNECTION WITH A BREACH BY EITHER PARTY OF SECTION 8, EACH PARTY'S LIABILITY FOR DAMAGES HEREUNDER (OTHER THAN IN RESPECT OF ANY CLAIM FOR MONIES DUE) SHALL NOT EXCEED £200,000.",liability_cap,english
The Sub-Advisor shall provide to Oaktree US promptly upon request any information available in the records maintained by the Sub-Advisor relating to the Funds in such form as Oaktree US shall request.,audit_rights,english
"Notwithstanding anything to the contrary contained in this AGREEMENT, a party hereto (the ""defaulting party"") shall not be liable for any consequential damage or loss of whatever nature and/or however caused, that may be suffered by the other party (the ""innocent party"") other than for consequential loss or damages suffered by the innocent party caused by the wilful or intentional acts or omissions of the",liability_cap,english
6. Mix of competing business Amend the pattern of the Union product or competing business to mislead users.,non_compete,english
"This Agreement shall be governed by, and construed and enforced in accordance with, the substantive laws of the State of Delaware, without regard to any conflicts of law provisions thereof that would result in the application of the laws of any other jurisdiction.",governing_law,english
This Agreement is governed in all respects by the laws of the State of Delaware without giving effect to its conflict of laws principles.,governing_law,english
"During the Term, Franchisee shall maintain policies of insurance as may be requested by Franchisor, subject to applicable law, in relation to the Smaaash Centres.",insurance,english
